folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Harmonized/Polysomnography/Apnea-Hypopnea Indices,nsrr_oai,Obstructive Apnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep,Harmonized by the NSRR team. Source: :psg_oai0p:,numeric,number of events per hour,,oai_oa0u_f1t1,,TRUE,
Harmonized/Polysomnography/Arousal,nsrr_phrnumar_f1,Arousal Index: Number of arousals per hour of sleep from polysomnography,Harmonized by the NSRR team. Source: :psg_ai_all:,numeric,number of events per hour,,phrnumar_f1t1,,TRUE,
Harmonized/Polysomnography/Oxygen Saturation,nsrr_avglvlsa,Average oxygen saturation in sleep,Harmonized by the NSRR team. Source: :psg_avgsat:,numeric,percent (%),,avglvlsa_f1t1,,TRUE,
Harmonized/Polysomnography/Oxygen Saturation,nsrr_minlvlsa,Minimum oxygen saturation in sleep,Harmonized by the NSRR team. Source: :psg_minsat:,numeric,percent (%),,minlvlsa_f1t1,,TRUE,
Harmonized/Polysomnography/Signal Quality,nsrr_flag_spsw,Study scored sleep/wake rather than with full sleep staging if there is not sufficient quality on EEG lead. Studies scored as sleep wake have all sleep stages scored using a default of Stage 2 and no arousals are scored.,Harmonized by the NSRR team. Source: :psg_scored_sleep_wake_only:,choices,,nsrr_flag_spsw,flag_spsw,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_begtimbd_f1,Lights-out or In-bed clock time from polysomnography,"Conventionally, this variable would be called the start of time in bed (TIB).<br><br>Harmonized by the NSRR team. Source: :psg_scloutp:",time,hh:mm:ss,,begtimbd_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_begtimsp_f1,Sleep onset time from polysomnography,Harmonized by the NSRR team. Source: :psg_stonset1:,time,hh:mm:ss,,begtimsp_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_endtimbd_f1,Lights-on or out-bed clock time from polysomnography,"Conventionally, this variable would be called the end of time in bed (TIB). In this dataset, it concurs with the last epoch of sleep. <br><br>Harmonized by the NSRR team. Source: :psg_stlonp:",time,hh:mm:ss,,endtimbd_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_pctdursp_s1,"Percentage of total sleep duration (i.e., total sleep time, TST) in stage 1 from polysomnography",Harmonized by the NSRR team. Source: :psg_timest1p:,numeric,percent (%),,pctdursp_s1_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_pctdursp_s2,"Percentage of total sleep duration (i.e., total sleep time, TST) in stage 2 from polysomnography",Harmonized by the NSRR team. Source: :psg_timest2p:,numeric,percent (%),,pctdursp_s2_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_pctdursp_s3,"Percentage of total sleep duration (i.e., total sleep time, TST) in stage 3/4 from polysomnography",Harmonized by the NSRR team. Source: :psg_times34p:,numeric,percent (%),,pctdursp_s3_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_pctdursp_sr,"Percentage of total sleep duration (i.e., total sleep time, TST) in REM from polysomnography",Harmonized by the NSRR team. Source: :psg_timeremp:,numeric,percent (%),,pctdursp_sr_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_tib_f1,Total In-bed Period: the interval between lights off/in-bed time and lights on/out-bed time from polysomnography,"Harmonized by the NSRR team. Conventionally, this would be called time in bed (TIB) <br><br> Source: :psg_time_bed:",numeric,minutes (min),,ttlprdbd_f1t1;tib,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_tst_f1,Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography,"Harmonized by the NSRR team. Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater). <br><br> Source: :psg_slp_time:",numeric,minutes (min),,ttldursp_f1t1;tst,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttldursp_s1sr,REM Sleep Latency: the interval between the first sleep epoch and REM sleep excluding wake,Harmonized by the NSRR team. Source: :psg_rem_lat2:,numeric,minutes (min),,ttlprdsp_s1sr_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttleffsp_f1,"Sleep Efficiency: the ratio of sleep duration (i.e., total sleep time) to in-bed period from polysomnography",Harmonized by the NSRR team. Source: :psg_slp_eff:,numeric,percent (%),,ttleffsp_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttllatsp_f1,Sleep Latency: the interval between lights-out/in-bed time and sleep onset from polysomnography,Harmonized by the NSRR team. Source: :psg_slp_lat:,numeric,minutes (min),,ttllatsp_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttlmefsp_f1,"Sleep Maintenance Efficiency: the proportion of total sleep duration (i.e., total sleep time) in sleep period (i.e., interval between sleep onset and offset including wake) from polysomnography",Harmonized by the NSRR team. Source: :psg_slp_maint_eff:,numeric,percent (%),,ttlmefsp_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttlprdsp_f1,Total Sleep Period: the interval between sleep onset time and sleep offset time from polysomnography,Harmonized by the NSRR team. Source: :psg_slp_period:,numeric,minutes (min),,ttlprdsp_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttlprdsp_s1sr,REM Sleep Latency: the interval between the first sleep epoch and REM sleep including wake,Harmonized by the NSRR team. Source: :psg_rem_lat1:,numeric,minutes (min),,ttlprdsp_s1sr_f1t1,,TRUE,
Harmonized/Polysomnography/Sleep Architecture,nsrr_waso_f1,Wake After Sleep Onset: the total duration being awake between sleep onset and lights-on/out-bed time from polysomnography,Harmonized by the NSRR team. Source: :psg_waso:,numeric,minutes (min),,ttldurws_f1t1;waso,,TRUE,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_a0h3,Calculated - Apnea (all desats) Hypopnea (>=3% desat) Index,,numeric,number of events per hour,,ahi3;ahi_ap0uhp3x3u_f1t1,60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop + marbp + marop + manrbp + manrop ) / slptimem,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_a0h3a,Calculated - Apnea (all desats) Hypopnea (>=3% desat or arousal) Index,,numeric,number of events per hour,,ahi_ap0uhp3x3r_f1t1;aasm15_recommended,60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop + marbp + marop + manrbp + manrop ) / slptimem,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_a0h4,Calculated - Apnea (all desats) Hypopnea (>=4% desat) Index,,numeric,number of events per hour,,ahi4;ahi_ap0uhp3x4u_f1t1;aasm15_acceptable,60 * (hrembp4 + hrop4 + hnrbp4 + hnrop4 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop + marbp + marop + manrbp + manrop ) / slptimem,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_a0h4a,Calculated - Apnea (all desats) Hypopnea (>=4% desat or arousal) Index,,numeric,number of events per hour,,ahi_ap0uhp3x4r_f1t1,60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop + marbp + marop + manrbp + manrop ) / slptimem,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h3_nonsupine,Calculated - Obstructive apnea (all desats) Hypopnea (3% desat) Index in non-supine body position,,numeric,number of events per hour,,oahi_po_oa0uhp3x3u_f1t1,60 * (hrop3 + hnrop3 + oarop + oanop) / (remepop + nremepop),,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h3_nrem,Calculated - Obstructive apnea (all desats) Hypopnea (3% desat) Index in NREM sleep,,numeric,number of events per hour,,oahi_sn_oa0uhp3x3u_f1t1,60 * (hnrbp3 + hnrop3 + oanbp + oanop) / (slptimem - minremp),,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h3_rem,Calculated - Obstructive apnea (all desats) Hypopnea (3% desat) Index in REM sleep,,numeric,number of events per hour,,oahi_sr_oa0uhp3x3u_f1t1,60 * (hrembp3 + hrop3 + oarbp + oarop) / minremp,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h3_supine,Calculated - Obstructive apnea (all desats) Hypopnea (3% desat) Index in supine body position,,numeric,number of events per hour,,oahi_pb_oa0uhp3x3u_f1t1,60 * (hrembp3 + hnrbp3 + oarbp + oanbp) / (remepbp + nremepbp),,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h3a,Calculated - Obstructive apnea (all desats) Hypopnea (3% desat or arousal) Index,,numeric,number of events per hour,,oahi_oa0uhp3x3u_f1t1,60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + oarbp + oarop + oanbp + oanop) / slptimem,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h4_nonsupine,Calculated - Obstructive apnea (all desats) Hypopnea (4% desat) Index in non-supine body position,,numeric,number of events per hour,,oahi_po_oa0uhp3x4u_f1t1,60 * (hrop4 + hnrop4 + oarop + oanop) / (remepop + nremepop),,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h4_nrem,Calculated - Obstructive apnea (all desats) Hypopnea (4% desat) Index in NREM sleep,,numeric,number of events per hour,,oahi_sn_oa0uhp3x4u_f1t1,60 * (hnrbp4 + hnrop4 + oanbp + oanop) / (slptimem - minremp),,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h4_rem,Calculated - Obstructive apnea (all desats) Hypopnea (4% desat) Index in REM sleep,,numeric,number of events per hour,,oahi_sr_oa0uhp3x4u_f1t1,60 * (hrembp4 + hrop4 + oarbp + oarop) / minremp,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_ahi_o0h4_supine,Calculated - Obstructive apnea (all desats) Hypopnea (4% desat) Index in supine body position,,numeric,number of events per hour,,oahi_pb_oa0uhp3x4u_f1t1,60 * (hrembp4 + hnrbp4 + oarbp + oanbp) / (remepbp + nremepbp),,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cai0p,Calculated - Central apnea index (all desats),missing if total sleep time is 0,numeric,number of events per hour,,cai;cai_ca0u_f1t1,60*(carbp +  carop  + canbp  + canop)/slpprdp,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cai4p,Calculated - Central apnea index (4% desats),missing if total sleep time is 0,numeric,number of events per hour,,cai_ca4u_f1t1,60*(carbp4 + carop4 + canbp4 + canop4)/slpprdp,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cai4pa,Calculated - Central apnea index (4% desats) with arousals,missing if total sleep time is 0 or if studies scored as sleep/wake,numeric,number of events per hour,,cai_ca4r_f1t1,60*(carba4 + caroa4 + canba4 + canoa4)/slpprdp,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnba,"Central Apnea per hour with arousals (NREM, Back, all desats)",,numeric,number of events per hour,,ttlnumca_snpo_ca0o_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnba2,"Central Apnea per hour with arousals (NREM, Back, 2% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca2r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnba3,"Central Apnea per hour with arousals (NREM, Back, 3% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca3r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnba4,"Central Apnea per hour with arousals (NREM, Back, 4% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca4r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnba5,"Central Apnea per hour with arousals (NREM, Back, 5% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca5r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnbp,"Central Apnea per hour (NREM, Back, all desats)",,numeric,number of events per hour,,ttlnumca_snpo_ca0u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnbp2,"Central Apnea per hour (NREM, Back, 2% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca2u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnbp3,"Central Apnea per hour (NREM, Back, 3% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca3u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnbp4,"Central Apnea per hour (NREM, Back, 4% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca4u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnbp5,"Central Apnea per hour (NREM, Back, 5% desat)",,numeric,number of events per hour,,ttlnumca_snpo_ca5u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnoa,"Central Apnea per hour with arousals (NREM, Other, all desats)",,numeric,number of events per hour,,cai_snpo_ca0o_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnoa2,"Central Apnea per hour with arousals (NREM, Other, 2% desat)",,numeric,number of events per hour,,cai_snpo_ca2r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnoa3,"Central Apnea per hour with arousals (NREM, Other, 3% desat)",,numeric,number of events per hour,,cai_snpo_ca3r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnoa4,"Central Apnea per hour with arousals (NREM, Other, 4% desat)",,numeric,number of events per hour,,cai_snpo_ca4r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnoa5,"Central Apnea per hour with arousals (NREM, Other, 5% desat)",,numeric,number of events per hour,,cai_snpo_ca5r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnop,"Central Apnea per hour (NREM, Other, all desats)",,numeric,number of events per hour,,cai_snpo_ca0u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnop2,"Central Apnea per hour (NREM, Other, 2% desat)",,numeric,number of events per hour,,cai_snpo_ca2u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnop3,"Central Apnea per hour (NREM, Other, 3% desat)",,numeric,number of events per hour,,cai_snpo_ca3u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnop4,"Central Apnea per hour (NREM, Other, 4% desat)",,numeric,number of events per hour,,cai_snpo_ca4u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardnop5,"Central Apnea per hour (NREM, Other, 5% desat)",,numeric,number of events per hour,,cai_snpo_ca5u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrba,"Central Apnea per hour with arousals (REM, Back, all desats)",,numeric,number of events per hour,,cai_srpb_ca0o_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrba2,"Central Apnea per hour with arousals (REM, Back, 2% desat)",,numeric,number of events per hour,,cai_srpb_ca2r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrba3,"Central Apnea per hour with arousals (REM, Back, 3% desat)",,numeric,number of events per hour,,cai_srpb_ca3r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrba4,"Central Apnea per hour with arousals (REM, Back, 4% desat)",,numeric,number of events per hour,,cai_srpb_ca4r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrba5,"Central Apnea per hour with arousals (REM, Back, 5% desat)",,numeric,number of events per hour,,cai_srpb_ca5r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrbp,"Central Apnea per hour (REM, Back, all desats)",,numeric,number of events per hour,,cai_srpb_ca0u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrbp2,"Central Apnea per hour (REM, Back, 2% desat)",,numeric,number of events per hour,,cai_srpb_ca2u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrbp3,"Central Apnea per hour (REM, Back, 3% desat)",,numeric,number of events per hour,,cai_srpb_ca3u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrbp4,"Central Apnea per hour (REM, Back, 4% desat)",,numeric,number of events per hour,,cai_srpb_ca4u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrbp5,"Central Apnea per hour (REM, Back, 5% desat)",,numeric,number of events per hour,,cai_srpb_ca5u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardroa,"Central Apnea per hour with arousals (REM, Other, all desats)",,numeric,number of events per hour,,cai_srpo_ca0o_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardroa2,"Central Apnea per hour with arousals (REM, Other, 2% desat)",,numeric,number of events per hour,,cai_srpo_ca2r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardroa3,"Central Apnea per hour with arousals (REM, Other, 3% desat)",,numeric,number of events per hour,,cai_srpo_ca3r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardroa4,"Central Apnea per hour with arousals (REM, Other, 4% desat)",,numeric,number of events per hour,,cai_srpo_ca4r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardroa5,"Central Apnea per hour with arousals (REM, Other, 5% desat)",,numeric,number of events per hour,,cai_srpo_ca5r_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrop,"Central Apnea per hour (REM, Other, all desats)",,numeric,number of events per hour,,cai_srpo_ca0u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrop2,"Central Apnea per hour (REM, Other, 2% desat)",,numeric,number of events per hour,,cai_srpo_ca2u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrop3,"Central Apnea per hour (REM, Other, 3% desat)",,numeric,number of events per hour,,cai_srpo_ca3u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrop4,"Central Apnea per hour (REM, Other, 4% desat)",,numeric,number of events per hour,,cai_srpo_ca4u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_cardrop5,"Central Apnea per hour (REM, Other, 5% desat)",,numeric,number of events per hour,,cai_srpo_ca5u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_hi0p,Calculated - Hypopnea index (all desats),missing if total sleep time is 0,numeric,number of events per hour,,hi_hp3x0u_f1t1,60*(hrembp + hrop + hnrbp + hnrop)/slpprdp,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_hmanrbp,"Number Mixed Apnea per hour (NREM, Back, all desats)",,numeric,number of events per hour,,mai_snpb_ma0u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_hmanrbp2,"Number Mixed Apnea per hour (NREM, Back, 2% desat)",,numeric,number of events per hour,,mai_snpb_ma2u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_hmanrbp3,"Number Mixed Apnea per hour (NREM, Back, 3% desat)",,numeric,number of events per hour,,mai_snpb_ma3u_f1t1,,,
Sleep Monitoring/Polysomnography/Apnea-Hypopnea Indices,psg_hmanrbp4,"Number Mixed Apnea per hour (NREM, Back, 4% desat)",,numeric,number of events per hour,,mai_snpb_ma4u_f1t1,,,
